id,name,ra,dec,distance,mag,absmag,spectrum
1,,0.02662528,-77.06529438,67.7048070412999,4.78,0.62690246,K
2,,0.03039927,-3.02747891,125.31328320802,5.13,-0.35998553,B
3,,0.03266433,-6.01397169,127.226463104326,4.37,-1.1528872,M
4,,0.03886504,-29.72044805,156.25,5.04,-0.92910016,B
5,,0.06232565,-17.33597002,69.8812019566736,4.55,0.32819816,B
6,,0.07503398,-10.50949443,492.610837438424,4.99,-3.4725199,K
7,,0.08892938,-5.70783255,39.4011032308905,4.61,1.6324581,K
8,Alpheratz,0.13976888,29.09082805,29.7619047619048,2.07,-0.2983036,B
9,Caph,0.15280269,59.15021814,16.69727834363,2.28,1.1667715,F
10,,0.15583908,-27.9879039,68.6341798215511,5.42,1.2372978,F
11,,0.15681663,-45.74698836,42.9553264604811,3.88,0.71491486,K
12,,0.16729695,-82.22399743,74.3494423791822,5.29,0.9336114,K
13,,0.17201167,46.07227117,308.641975308642,5.01,-2.437275,F
14,,0.18775227,-15.46732287,18.8893086513034,4.89,3.5089197,F
15,,0.19289362,-27.7997782,178.25311942959,5.41,-0.8451857,K
16,,0.19552446,-35.13339606,21.8102508178844,5.24,3.5466967,F
17,,0.20276358,-17.93821766,187.617260787993,5.29,-1.0763639,K
18,Algenib,0.22059721,15.18361593,102.145045965271,2.83,-2.2160866,B
19,,0.24099785,-7.78053784,191.938579654511,5.13,-1.2858114,M
20,,0.24336336,20.2066972,99.9000999000999,4.79,-0.20782961,M
21,,0.24400908,-18.93268628,151.057401812689,4.44,-1.45571,M
22,,0.28487101,38.68167915,77.639751552795,4.61,0.15957932,A
23,,0.3054737,36.7853273,43.271311120727,4.51,1.3289998,A
24,,0.32380084,-8.82382948,88.809946714032,3.56,-1.1823081,K
25,,0.33386505,-64.8776232,8.59254167382712,4.23,4.559392,F
26,,0.34329562,8.19024803,121.065375302663,5.38,-0.035099763,K
27,,0.34417857,-69.62491154,93.8967136150235,5.5,0.636748,B
28,,0.35200719,37.96869954,48.9715964740451,5.16,1.7102786,F
29,,0.35866009,-28.98129509,95.2380952380952,5.18,0.2859465,K
30,,0.41319127,61.83106347,234.192037470726,5.38,-1.4678606,B
31,,0.42755612,-77.25503511,7.47495888772612,2.82,3.451956,G
32,,0.43669894,-43.67990933,23.5238767348859,3.93,2.0724554,A
33,Ankaa,0.43801871,-42.30512197,23.7304224015187,2.4,0.52347267,K
34,,0.46547573,-33.0070446,168.067226890756,4.86,-1.2674152,M
35,,0.46745682,17.89307501,150.375939849624,5.01,-0.87589175,M
36,,0.47044031,44.39448925,81.1688311688312,5.18,0.63305354,A
37,,0.47400487,-39.91490183,127.226463104326,5.42,-0.10288727,M
38,,0.50203771,29.75169567,56.7536889897843,5.2,1.4300295,A
39,,0.50629756,-23.78771429,55.3097345132743,5.17,1.4559921,A
40,,0.52357113,-48.80356171,52.7148128624143,4.76,1.1503366,A
41,,0.52571132,-62.95808549,42.8265524625268,4.36,1.2014344,B
42,,0.525932,-62.96544985,52.7704485488127,4.53,0.91804606,A
43,,0.52953275,54.52232473,108.695652173913,4.74,-0.44106087,B
44,,0.54316689,20.29443334,78.8022064617809,5.38,0.8973081,K
45,,0.5454984,-63.03137868,46.4684014869888,5.07,1.7342113,A
46,,0.54999626,62.93178781,1265.82278481013,4.17,-6.3418646,B
47,,0.58740026,-3.59275785,21.0482003788676,5.2,3.5839252,F
48,,0.60230209,54.16845384,155.038759689922,5.08,-0.87220144,B
49,,0.61290861,44.48850971,201.207243460765,5.14,-1.378218,K
50,,0.61467749,33.71935227,201.207243460765,4.34,-2.1782181,B
51,,0.61618528,53.89693161,183.150183150183,3.69,-2.6240368,B
52,,0.62256277,35.39951013,313.479623824451,5.45,-2.0310466,G
53,,0.64263868,29.312369,51.7063081695967,4.34,0.77228236,G
54,,0.65274638,49.35459528,408.163265306122,5.45,-2.6041696,K
55,,0.65544371,30.86122579,31.0655483069276,3.27,0.8086049,K
56,,0.66543164,21.4385644,125.944584382872,5.36,-0.14089748,F
57,Shedir,0.67510756,56.53740928,70.0770847932726,2.24,-1.9878801,K
58,,0.68533204,39.45867141,105.596620908131,5.3,0.1817499,G
59,,0.68877111,-46.08500934,75.8150113722517,4.59,0.19122398,G
60,,0.70107895,50.51254151,340.136054421769,4.8,-2.8582633,B
61,,0.70786031,-65.46813002,40.6669377795852,5.38,2.3337927,F
62,,0.72256778,-57.46309763,73.6919675755343,4.36,0.022899238,A
63,,0.72446964,47.02463657,53.4473543559594,4.95,1.3103689,A
64,Diphda,0.7264523,-17.9866841,29.3772032902468,2.04,-0.30005226,K
65,,0.73650151,-10.60927365,64.3500643500644,4.77,0.72725505,K
66,,0.74541725,48.28438262,277.777777777778,4.48,-2.7384875,B
67,,0.74567703,-22.00633247,27.8396436525612,5.22,2.9966817,F
68,,0.75477874,55.2214087,107.758620689655,5.41,0.24773988,A
69,,0.76989701,-22.52206718,102.249488752556,5.49,0.44169426,G
70,,0.77582666,15.47561194,180.18018018018,5.36,-0.9185351,M
71,,0.78899727,24.26737703,55.6173526140156,4.08,0.35394844,K
72,,0.79611658,74.84758739,246.305418719212,5.42,-1.5373698,B
73,,0.80975515,-74.92335356,62.7352572145546,5.09,1.1024415,K
74,,0.81135982,7.58520186,93.5453695042095,4.44,-0.41511148,K
75,,0.81388703,50.96819154,119.4743130227,4.9,-0.4863727,B
76,,0.81630825,16.9411337,23.9234449760766,5.07,3.1758814,F
77,,0.8180835,57.8165477,5.95273528186202,3.46,4.586417,G
78,,0.83023048,41.07895474,208.333333333333,4.53,-2.063794,B
79,,0.83547899,-10.64377045,15.4583397743082,5.17,4.224186,F
80,,0.84475779,-50.98692422,76.5696784073507,5.24,0.81971586,F
81,,0.84543679,64.24758084,249.376558603491,5.35,-1.6342782,A
82,,0.8779447,-24.00592567,153.374233128834,5.47,-0.45876202,K
83,,0.88346958,-1.1442206,159.235668789809,4.78,-1.2302018,M
84,,0.88452203,61.12355735,18.5701021355617,4.8,3.4559286,F
85,,0.91611663,23.62844595,38.9256520046711,5.46,2.5088205,K
86,,0.91672028,58.97279657,124.688279301746,4.83,-0.64912814,K
87,,0.91674982,-69.52697888,64.4329896907217,5.45,1.4044586,G
88,,0.93375167,-11.26650685,160.25641025641,5.35,-0.67407703,K
89,,0.94444736,59.18116582,63.1313131313131,4.62,0.6187759,G
90,,0.9451392,60.71674966,187.96992481203,2.15,-4.220442,B
91,,0.94586046,38.49925513,41.7885499373172,3.86,0.7547135,A
92,,0.95345215,23.41775997,74.4047619047619,4.4,0.041996345,G
93,,0.9639301,28.9922356,215.982721382289,5.44,-1.232095,G
94,,0.97676274,-29.35746436,206.185567010309,4.3,-2.2712913,B
95,,1.04066048,-31.55204219,69.4927032661571,5.5,1.290304,A
96,,1.04696849,31.80433674,127.064803049555,5.5,-0.020126339,B
97,,1.0469977,-46.39733801,72.1500721500721,5.39,1.0988162,G
98,,1.04907107,7.89007256,58.343057176196,4.27,0.4400541,K
99,,1.05072351,-4.83635047,125.786163522013,5.4,-0.09816436,K
100,,1.0947021,21.4732162,73.1528895391368,5.33,1.0088426,A
101,,1.10141847,-46.71849042,60.7533414337789,3.32,-0.59785086,G
102,,1.12182573,-61.77526197,85.6164383561644,5.36,0.6972142,G
103,,1.12995146,-41.48693516,60.6796116504854,5.21,1.2947861,A
104,,1.13353292,43.94224107,60.2046959662854,5.04,1.1418482,A
105,,1.13692251,54.92422766,7.55287009063444,5.17,5.77944,G
106,,1.13973891,-55.24583235,85.7632933104631,3.94,-0.72650725,B
107,,1.14312879,-10.181928,36.0620266858997,3.46,0.6747494,K
108,,1.14559982,86.25711803,95.8772770853308,4.24,-0.66857845,K
109,,1.15836727,47.2418241,225.733634311512,4.26,-2.5079813,B
110,Mirach,1.16216599,35.62083048,61.1246943765281,2.07,-1.8610835,M
111,,1.17757375,68.77868759,97.4658869395711,5.32,0.3757368,A
112,,1.18498074,55.14994765,42.1407501053519,4.34,1.2164887,A
113,,1.18521479,31.42476555,171.821305841924,5.15,-1.025385,F
114,,1.19088726,21.03467568,134.770889487871,4.66,-0.9879805,K
115,,1.19432964,30.08972962,49.7265042267529,4.51,1.0270604,K
116,,1.22883399,7.57548895,45.2693526482571,5.21,1.9309785,A
117,,1.22914867,24.58376482,115.740740740741,4.67,-0.6474313,K
118,,1.23999082,-7.9235004,24.3842965130456,5.14,3.204449,F
119,,1.25293547,-45.53209717,15.053439710974,4.97,4.0818214,F
120,,1.26263759,-68.87623708,20.4331834899877,4.25,2.69832,F
121,,1.27676298,-2.5002128,78.4929356357928,5.42,0.94584715,G
122,,1.29666224,3.61452038,67.4308833445718,5.13,0.98570573,A
123,,1.3244383,27.26408682,95.3288846520496,4.74,-0.15612257,A
124,,1.33469935,58.2316161,714.285714285714,4.95,-4.31936,F
125,,1.35204276,28.73838983,105.374077976818,5.23,0.11633106,K
126,,1.37233139,45.5287566,59.9520383693046,4.87,0.9809802,K
127,,1.40040311,-8.18275372,35.1123595505618,3.6,0.8726999,K
128,,1.4113259,-41.49245885,75.642965204236,5.42,1.0261573,K
129,,1.42700257,-14.59875437,88.4173297966401,4.9,0.16731302,K
130,,1.43016751,60.23540347,30.4785126485827,2.66,0.24003115,A
131,,1.4321956,68.12994739,59.206631142688,4.72,0.8581483,K
132,,1.43757739,19.17232096,26.0756192959583,5.35,3.2688267,F
133,,1.44490194,19.24056476,94.0733772342427,5.5,0.63266635,K
134,,1.46085698,45.40695287,28.3045570336824,4.83,2.5707183,F
135,,1.47276157,-43.31772906,71.7360114777618,3.41,-0.86868614,K
136,,1.49336117,-21.62934677,67.9347826086957,5.11,0.94953907,A
137,,1.501695,47.00737711,88.809946714032,5.27,0.52769196,K
138,,1.50303973,6.14393314,110.497237569061,4.84,-0.37675712,K
139,,1.5208282,-49.07307701,45.1467268623025,3.93,0.65686864,K
140,,1.52472051,15.34583101,90.1713255184851,3.62,-1.1553422,G
141,,1.54890337,-36.86518161,81.3669650122051,5.49,0.9377594,K
142,,1.56553499,59.23209665,62.65664160401,4.68,0.69516444,K
143,,1.59971033,-15.40021584,168.350168350168,5.41,-0.7210678,K
144,,1.61332694,41.40638491,13.4680134680135,4.1,3.4534824,F
145,Achernar,1.62854213,-57.23666007,44.0917107583774,0.45,-2.7717848,B
146,,1.6331951,48.62848641,53.3049040511727,3.59,-0.04383583,K
147,,1.64192808,73.04007203,136.986301369863,5.28,-0.4033857,G
148,,1.65583862,44.38612827,74.2942050520059,5.01,0.6552253,G
149,,1.67633449,40.57710624,208.768267223382,4.96,-1.6383225,B
150,,1.69052987,5.48760445,112.866817155756,4.45,-0.8128314,K
151,,1.69625436,42.61380692,12.643823492224,4.96,4.450608,G
152,,1.70240155,-32.32685759,66.577896138482,5.25,1.1333497,K
153,,1.70831938,20.27015091,7.46770218803674,5.24,5.874065,K
154,,1.71208803,-3.69011692,369.0036900369,4.98,-2.8551536,K
155,,1.71548024,70.62255881,86.0585197934596,5.18,0.5060306,B
156,,1.72767091,50.6887655,219.78021978022,4.01,-2.699943,B
157,,1.73475762,-15.93955597,3.6473720684247,3.49,5.6800995,G
158,,1.75655241,9.15764102,79.1765637371338,4.26,-0.23298325,K
159,,1.76073734,-25.05243403,27.4273176083379,5.29,3.0990834,F
160,,1.76646271,-5.73322696,156.25,5.37,-0.5991001,K
161,,1.76831278,-50.81621317,208.333333333333,5.49,-1.1037939,M
162,,1.76837191,-53.52218065,57.0125427594071,5.04,1.2601479,A
163,,1.82644197,-10.68618074,23.6127508854782,4.66,2.7942672,F
164,,1.85766961,-10.33494526,79.428117553614,3.74,-0.75987136,K
165,,1.88469439,29.57939727,19.657951641439,3.42,1.9523087,F
166,,1.88815331,40.72979974,165.562913907285,5.42,-0.6748153,K
167,,1.892157,19.29409264,62.65664160401,3.88,-0.10483556,A
168,,1.89259348,3.18747844,58.4453535943892,4.61,0.77625006,K
169,,1.89411658,-46.30244631,98.5221674876847,4.39,-0.5776698,M
170,,1.90612786,-42.49688104,94.7867298578199,5.12,0.23626229,A
171,,1.90657873,63.67014686,135.50135501355,3.35,-2.3097181,B
172,,1.91065251,20.80829949,18.2681768359518,2.64,1.331524,A
173,,1.91555967,-67.64748114,66.4893617021277,4.68,0.5662392,G
174,,1.93245347,-51.60958673,17.4855744011191,3.69,2.4766004,G
175,,1.93333438,68.68526545,215.05376344086,4.97,-1.6927352,B
176,,1.94448852,-22.52671153,122.249388753056,4.92,-0.5162335,K
177,,1.9527758,-47.38529869,81.8330605564648,4.82,0.25535604,G
178,,1.95584261,17.8175894,202.020202020202,5.09,-1.436974,K
179,,1.96549317,23.5960961,40.8329930583912,4.79,1.7349439,F
180,,1.97940884,-61.56992444,21.8627022299956,2.86,1.1614808,F
181,,1.99388597,64.62163894,78.8022064617809,5.29,0.80730814,A
182,,1.99616341,-20.82457549,204.918032786885,5.43,-1.1279008,M
183,,2.00006244,-21.07777193,92.2509225092251,3.99,-0.8348536,K
184,,2.00743662,-8.52382616,181.818181818182,5.43,-0.86818653,M
185,,2.02077676,-30.00156583,85.397096498719,5.34,0.6827845,G
186,,2.0284451,-44.71339037,114.155251141553,5.15,-0.13747947,K
187,,2.03265271,70.90704605,35.8294518093873,4.49,1.7187992,A
188,,2.03411128,2.76376048,42.6439232409382,3.82,0.67071426,A
189,,2.03835394,54.48754946,226.757369614512,4.99,-1.7878071,B
190,,2.04943523,33.28415151,113.507377979569,5.5,0.22487955,A
191,,2.0532238,0.12845397,88.4173297966401,5.42,0.687313,A
192,,2.05727509,72.42123962,49.7017892644135,3.95,0.4681399,A
193,,2.06497752,42.32984832,108.813928182807,2.1,-3.0834224,B
194,,2.07484168,-29.29683966,110.741971207087,4.68,-0.54156125,B
195,,2.08529261,77.28145654,33.5570469798658,5.27,2.6410813,F
196,,2.09210494,76.11511028,130.718954248366,5.22,-0.36169282,G
197,,2.10942012,22.64840404,57.4712643678161,5.03,1.2327462,A
198,Hamal,2.11952383,23.46277743,20.2101859337106,2.01,0.48214847,K
199,,2.1414294,37.85918337,60.6796116504854,4.78,0.864786,A
200,,2.1570239,25.93997268,98.135426889107,4.98,0.02087092,F
201,,2.15903358,34.98739204,38.109756097561,3.0,0.09481915,A
202,,2.20620108,30.30321507,93.6329588014981,4.94,0.08285626,F
203,,2.21332884,21.21098318,30.1295570955107,5.23,2.8350363,F
204,,2.21512779,-30.72384252,101.83299389002,5.27,0.23055744,A
205,,2.21666971,8.8467523,110.987791342952,4.36,-0.86637604,G
206,,2.22037244,44.23168903,170.648464163823,4.84,-1.3205119,K
207,,2.22667214,51.06623342,61.012812690665,5.31,1.3828948,G
208,,2.26563753,33.35897589,89.8472596585804,5.25,0.48247582,A
209,,2.27513896,-51.51211145,47.4833808167142,3.56,0.17729184,B
210,,2.28400489,34.22482985,10.8459869848156,4.84,4.663655,G
211,,2.28856547,33.84732099,36.0620266858997,4.03,1.2447493,A
212,,2.31583022,28.64267411,107.411385606874,5.29,0.1347484,A
213,,2.32134656,47.37998782,78.3085356303837,5.31,0.8409545,A
214,,2.36250639,-68.6594239,41.49377593361,4.08,0.9900852,A
215,,2.36573195,0.39569203,401.606425702811,5.29,-2.7290032,M
216,,2.36706682,-10.77733458,29.868578255675,5.43,3.0539272,F
217,,2.37011301,-0.88474037,85.6164383561644,5.42,0.7572142,F
218,,2.37262059,55.84565637,628.930817610063,5.16,-3.8330145,A
219,,2.37567248,-23.81631542,21.9298245614035,5.19,3.4848242,G
220,,2.40691499,50.00663318,115.074798619102,5.19,-0.11490112,G
221,,2.41362352,10.61059804,184.842883548983,5.48,-0.8540137,B
222,,2.41499846,-60.31162902,49.0196078431373,5.36,1.9081508,F
223,,2.42705582,50.27866588,105.708245243129,4.73,-0.39054433,K
224,,2.4325034,-12.290452,162.074554294976,4.88,-1.1685742,A
225,,2.44975138,-47.70382692,162.074554294976,4.24,-1.8085742,B
226,,2.46713611,-33.81105246,46.8384074941452,5.13,1.7769893,A
227,,2.46931052,8.4600887,53.9665407447383,4.3,0.6393771,B
228,,2.46944176,29.66953828,47.5963826749167,5.29,1.9021302,F
229,,2.48444116,67.40238385,43.4027777777778,4.46,1.2724124,A
230,,2.52502287,2.26720689,145.985401459854,5.27,-0.55154717,K
231,,2.52781132,-79.10924959,89.4454382826476,5.27,0.512209,G
232,Polaris,2.52974312,89.26413805,132.275132275132,1.97,-3.637391,F
233,,2.53479923,-15.2443199,25.8197779499096,4.74,2.6802375,F
234,,2.53503775,36.14723132,120.048019207683,5.15,-0.24677499,K
235,,2.53595453,-1.03481751,81.4995925020375,5.36,0.8042228,G
236,,2.56408677,-28.2323401,139.082058414465,4.96,-0.7563555,B
237,,2.59633263,34.68768289,1.0e7,5.38,-9.62,M
238,,2.59791361,5.59330163,114.025085518814,4.87,-0.41500205,G
239,,2.6234069,-52.54308845,44.4642063139173,5.3,2.0599473,A
240,,2.63391336,72.81821481,78.5545954438335,5.17,0.69414204,G
241,,2.64694416,21.96144509,106.269925611052,5.45,0.3179481,A
242,,2.65804119,0.3285168,198.412698412698,4.08,-2.4078474,B
243,,2.65936992,-11.87158159,27.0343336036767,4.83,2.6704216,F
244,,2.65978435,-68.2669476,47.0145745181006,4.12,0.75883746,B
245,,2.66331092,-42.89163328,39.7614314115308,4.74,1.74269,A
246,,2.67766108,-54.54992422,48.8042947779405,5.21,1.7677099,F
247,,2.6777588,-39.85530905,44.6030330062444,4.11,0.863178,K
248,,2.67806479,27.06100903,71.5819613457409,5.3,1.025982,A
249,,2.7041469,40.19438688,24.6791707798618,4.91,2.948347,F
250,,2.70921068,-50.80082665,17.2413793103448,5.4,4.21714,G
251,,2.72170126,3.23617162,25.1382604323781,3.47,1.468324,A
252,,2.72419735,27.70717078,113.378684807256,4.65,-0.62265706,B
253,,2.73476614,44.2970548,212.314225053079,5.43,-1.2048955,G
254,,2.73537623,-13.85867594,135.135135135135,4.24,-1.4138414,B
255,,2.73657999,49.22866639,11.2321689318207,4.1,3.8476818,F
256,,2.7489926,10.11421979,25.8331180573495,4.27,2.2091157,F
257,,2.74930761,12.44596709,38.2409177820268,5.17,2.2573586,A
258,,2.75166151,-18.57265077,13.9742873113471,4.47,3.7433517,F
259,,2.75903683,-67.616724,90.4159132007233,4.83,0.048775636,A
260,,2.79845596,29.24742385,55.3709856035437,4.52,0.80358875,K
261,,2.81704637,-62.80659207,50.6842372022301,5.25,1.7256354,A
262,,2.8181554,-32.40628403,51.7866390471258,4.45,0.8789114,G
263,,2.8215438,17.46434448,184.842883548983,5.26,-1.0740137,B
264,,2.83170863,-27.94203549,170.068027210884,5.39,-0.7631134,A
265,,2.8330526,27.26079044,48.8997555012225,3.61,0.16346656,B
266,,2.84126023,-75.06688108,100.806451612903,4.76,-0.25744164,K
267,,2.84303172,38.31890838,39.1542678151919,4.22,1.2561045,F
268,,2.84455664,-35.67571664,162.866449511401,5.48,-0.5791581,K
269,,2.84494243,55.89552955,408.163265306122,3.77,-4.2841697,K
270,,2.85065164,-21.0039789,56.0224089635854,4.76,1.0181911,K
271,,2.85856414,35.05989415,125.470514429109,4.56,-0.9327084,K
272,,2.8951606,38.33767914,72.0980533525595,5.34,1.0503823,F
273,,2.90429513,52.76248991,76.0456273764259,3.93,-0.47537124,G
274,,2.94044549,-8.89760976,40.8329930583912,3.89,0.83494395,K
275,,2.94373476,-3.71221461,57.8703703703704,5.16,1.3477187,A
276,,2.95480013,31.93429432,118.623962040332,5.1,-0.27086213,B
277,,2.95658368,-23.8620767,48.6854917234664,5.44,2.0030022,A
278,,2.97103212,-40.30473491,49.4559841740851,2.88,-0.59109426,A
279,,2.97835933,-2.78272383,98.0392156862745,5.22,0.26300085,A
280,,2.97934735,39.66282739,99.8003992015968,4.68,-0.3156614,A
281,,2.979935,-64.07129717,96.1538461538461,4.98,0.0651667,A
282,,2.98436382,35.18311415,107.411385606874,4.94,-0.2152516,K
283,,2.98687051,21.34044477,89.6860986547085,4.63,-0.13362566,A
284,,2.99524897,8.90740111,130.039011703511,4.71,-0.8603683,B
285,,2.99716183,47.22063875,170.940170940171,5.47,-0.69422066,G
286,,3.01449556,52.35179769,243.90243902439,5.24,-1.6960807,B
287,Menkar,3.03799418,4.08992539,67.476383265857,2.54,-1.605759,M
288,,3.03988697,-23.62433613,26.4200792602378,4.08,1.9703294,A
289,,3.04507202,-7.68546315,79.0513833992095,5.32,0.8304526,K
290,,3.06025103,-59.73761994,42.247570764681,5.12,1.9909912,F
291,,3.07124367,-7.60089934,43.0663221360896,5.26,2.0893111,A
292,,3.07994173,53.50645031,78.6163522012579,2.91,-1.5675645,G
293,,3.08624916,38.84053298,99.7008973080758,3.32,-1.6734953,M
294,,3.09074647,25.25519906,123.304562268804,5.45,-0.004895729,B
295,,3.09234047,56.7055481,62.6959247648903,4.77,0.78380346,K
296,,3.10220893,79.41851027,213.219616204691,5.49,-1.1541358,F
297,,3.10930225,-6.08854227,163.934426229508,5.23,-0.8433508,M
298,Algol,3.13614714,40.9556512,28.4575981787137,2.09,-0.18099122,B
299,,3.1508009,49.61350009,10.5340777414937,4.05,3.9370174,G
300,,3.1582303,44.85788896,34.4234079173838,3.79,1.1057307,K
301,,3.18816707,39.61157075,93.5453695042095,4.61,-0.24511148,K
302,,3.19379712,19.72669777,51.440329218107,4.35,0.7934813,K
303,,3.19895514,74.39386878,49.6277915632754,4.85,1.3713752,A
304,,3.20118888,-28.98910623,14.1123341800734,3.8,3.0520058,F
305,,3.21286767,-1.19593294,22.3763705526964,5.07,3.3210518,F
306,,3.24836521,21.04462873,104.275286757039,4.87,-0.22090696,A
307,,3.26389633,-8.8198405,36.7917586460633,4.8,1.9712473,A
308,,3.27005684,50.93771066,255.754475703325,5.04,-1.9991162,G
309,,3.29648106,44.02508193,197.628458498024,5.49,-0.98924744,B
310,,3.3030936,-62.50793537,12.0787534726416,5.24,4.8298893,G
311,,3.30613767,-22.51114978,78.1860828772479,4.86,0.39435273,K
312,,3.31047801,50.22223526,161.812297734628,5.16,-0.8850576,B
313,,3.31217331,34.2226737,452.488687782805,4.85,-3.4280386,K
314,,3.31878291,50.09502752,147.492625368732,5.05,-0.79385155,B
315,,3.32264969,3.36997055,9.15918666422422,4.84,5.0307155,G
316,,3.32526935,-21.7579421,79.1765637371338,3.7,-0.79298323,M
317,82 G. Eri,3.33145134,-43.07154929,6.05987153072355,4.26,5.347683,G
318,,3.33312687,65.65232717,245.700245700246,4.74,-2.212028,B
319,,3.33877233,77.73490142,80.9061488673139,5.44,0.90009236,A
320,,3.33899063,29.04849835,196.463654223969,4.47,-1.9964111,K
321,,3.35378081,21.14714057,141.643059490085,5.27,-0.4859765,B
322,,3.35667374,-23.63508924,129.032258064516,5.5,-0.053491488,G
323,,3.35739087,43.32965174,47.6190476190476,4.96,1.5710964,A
324,,3.37924226,20.7421051,97.7517106549365,5.1,0.14937817,K
325,,3.38699344,49.2133301,191.570881226054,5.32,-1.0916475,B
326,,3.40512911,24.72418789,70.5218617771509,5.5,1.2583811,K
327,Mirphak,3.40537459,49.86124281,181.488203266788,1.79,-4.504242,F
328,,3.41126703,64.58599618,383.141762452107,5.13,-2.7867975,M
329,,3.413566,9.02906504,64.8508430609598,3.61,-0.44957814,G
330,,3.45281136,9.7327724,68.1198910081744,3.73,-0.43636972,B
331,,3.46751392,49.06293148,174.825174825175,4.99,-1.2230198,B
332,,3.48448178,59.94033461,1315.78947368421,4.21,-6.385932,B
333,,3.48945286,49.50901919,171.232876712329,4.67,-1.4979358,B
334,,3.48949623,-62.93843436,21.4362272240086,4.71,3.0542583,F
335,,3.49854055,58.87875244,757.575757575758,4.55,-4.8471303,A
336,,3.50006398,55.45183695,58.5823081429408,5.09,1.2511677,A
337,,3.50679886,11.33648129,127.877237851662,5.14,-0.39396623,A
338,,3.50957839,47.99517199,108.342361863489,4.36,-0.8139915,K
339,,3.51029163,-5.07516332,116.686114352392,4.74,-0.5950959,B
340,,3.51454638,12.93668186,110.497237569061,4.14,-1.0767571,K
341,,3.53571692,48.02353391,179.533213644524,5.47,-0.800724,B
342,,3.54064003,46.05704336,36.4166059723234,5.3,2.4935026,F
343,,3.549006,-9.45830584,3.21802091713596,3.72,6.1820555,K
344,,3.56312442,-21.63281597,90.7441016333938,4.26,-0.529092,B
345,,3.60483116,-17.46704107,145.137880986938,5.24,-0.56890386,B
346,,3.60815558,48.19270068,214.592274678112,4.32,-2.3380704,B
347,,3.61458859,0.40283316,13.7193030594046,4.29,3.6033397,F
348,,3.61824392,-40.27451075,67.2043010752688,4.57,0.43301466,K
349,,3.70259638,63.21675891,159.489633173844,5.06,-0.9536623,S
350,,3.70413865,-31.93839587,224.719101123595,4.99,-1.7681999,B
351,,3.70628987,33.96503899,283.28611898017,4.97,-2.2911265,B
352,,3.71392279,-37.31334485,54.525627044711,4.59,0.90699667,K
353,,3.71541169,47.7876533,161.812297734628,3.01,-3.0350575,B
354,,3.72082113,-9.76519868,9.04322662325918,3.52,3.7383828,K
355,,3.73654302,-64.80709398,30.571690614491,3.84,1.4134027,K
356,,3.73864623,32.28827325,452.488687782805,3.84,-4.438039,B
357,,3.74180777,-1.16307844,200.400801603206,5.24,-1.2694973,B
358,,3.74672281,24.28957712,102.564102564103,5.45,0.39502308,B
359,,3.7479232,24.1134484,113.636363636364,3.72,-1.5575867,B
360,,3.75323428,42.57854437,170.648464163823,3.77,-2.390512,F
361,,3.75346725,24.46737879,114.285714285714,4.3,-0.9899597,B
362,,3.76123067,6.05002905,180.505415162455,5.34,-0.9424512,B
363,,3.76377586,24.36785796,110.37527593819,3.87,-1.344359,B
364,,3.76731462,63.34506772,245.098039215686,4.78,-2.1666992,A
365,,3.76902844,-12.1017353,152.439024390244,4.43,-1.4854808,M
366,,3.77210009,23.94846207,110.132158590308,4.14,-1.0695708,B
367,,3.78083028,-23.248438,17.9243592041585,4.22,2.952782,F
368,,3.78728653,-74.23924251,65.6598818122127,3.26,-0.8265005,M
369,Alcyone,3.79140671,24.10524193,112.739571589628,2.85,-2.4103818,B
370,,3.79433898,-23.87479582,83.4724540901503,5.24,0.6322841,A
371,,3.80451445,11.14336637,173.310225303293,5.08,-1.114121,B
372,,3.80577895,23.42136355,103.734439834025,5.44,0.36038518,B
373,,3.80995081,-37.62012878,49.4315373208107,4.3,0.8299794,A
374,,3.81936977,24.05352412,116.686114352392,3.62,-1.7150959,B
375,,3.81977891,24.13682565,118.764845605701,5.05,-0.32343954,B
376,,3.82047243,70.87120237,99.8003992015968,5.4,0.4043386,A
377,,3.82424469,-36.2001125,64.3500643500644,4.17,0.12725507,G
378,,3.82535706,65.52600645,295.85798816568,4.39,-2.9654164,M
379,,3.82575068,33.09138142,91.2408759124088,5.14,0.33905277,A
380,,3.83858744,25.57964862,58.9622641509434,5.24,1.3871292,A
381,,3.83929883,71.33236777,102.774922918808,4.59,-0.4694358,A
382,,3.87823723,-5.36124167,154.083204930663,5.48,-0.4587765,B
383,,3.8941456,-34.73229529,108.813928182807,5.11,-0.07342244,B
384,,3.89518971,-24.61221253,118.203309692671,4.64,-0.72314817,B
385,,3.90219957,31.88365776,301.204819277108,2.84,-4.5543094,B
386,,3.90485739,-2.95473348,105.708245243129,4.46,-0.66054434,G
387,,3.93282163,47.87147012,259.067357512953,5.39,-1.6770635,B
388,,3.94130224,35.0809084,297.619047619048,5.49,-1.8783036,B
389,,3.94345438,50.69569169,40.7996736026112,5.28,2.2267165,F
390,,3.95230352,61.10891703,568.181818181818,4.99,-3.7824366,K
391,,3.95706542,63.07224944,103.626943005181,4.95,-0.12736343,B
392,,3.96422809,40.01027315,165.016501650165,2.9,-3.1876369,B
393,,3.96714724,-13.50824471,67.7966101694915,2.97,-1.1860399,M
394,,3.97909374,-61.40015059,162.60162601626,4.56,-1.4956244,M
